"KeyID" "Latitude" "Longitude" "Elevation" "Rep" "Year" "Month" "Day" "Tmin" "Tair" "Tmax" "Prcp" "Tdew" "RelH" "SRad" "DataType" "sites"
"5835" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 22 -22.4 -17.4 -12.5 0.4 -20.3 82.6 52.2 "Real_Data" "LSJ"
"5836" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 23 -21.3 -13 -4.6 0 -16.6 86.4 68.8 "Real_Data" "LSJ"
"5837" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 24 -10 -4.8 0.4 23.7 -2.3 97.5 54.1 "Real_Data" "LSJ"
"5838" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 25 -4.2 -0.7 2.9 10.6 -1.1 96.4 48.1 "Real_Data" "LSJ"
"5839" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 26 -5 -3.5 -1.9 0.9 -5.9 82.1 37.8 "Real_Data" "LSJ"
"5840" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 27 -12.2 -8.6 -5 3.9 -10.4 79.9 50 "Real_Data" "LSJ"
"5841" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 28 -16.4 -11.3 -6.3 4 -10 87.1 56.1 "Real_Data" "LSJ"
"5842" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 29 -28 -21.2 -14.4 0.1 -24.6 73.5 60.9 "Real_Data" "LSJ"
"5843" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 30 -32.6 -28.7 -24.9 0 -32 69.6 61.1 "Real_Data" "LSJ"
"5844" "LSJ_J03" 49.6817843944986 -71.2719438508213 381.73388671875 0 2014 12 31 -31.5 -23.2 -15 0 -28.4 74 74.9 "Real_Data" "LSJ"
"5845" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 1 -6.9 -3.6 -0.3 11.9 -4.7 88.5 48.2 "Real_Data" "RMF"
"5846" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 2 -8.1 -4.1 -0.1 0.2 -6.2 84.4 52.1 "Real_Data" "RMF"
"5847" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 3 -2.5 0 2.5 0.1 -2.5 82 43.3 "Real_Data" "RMF"
"5848" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 4 1.8 3.2 4.7 1.1 -0.1 80.8 36.6 "Real_Data" "RMF"
"5849" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 5 1 2.9 4.8 6.2 1.5 91.6 38.7 "Real_Data" "RMF"
"5850" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 6 -4.5 -1.2 2.1 2 -2 87.9 48.2 "Real_Data" "RMF"
"5851" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 7 -8 -2.8 2.4 0.1 -6.8 75.4 58.3 "Real_Data" "RMF"
"5852" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 8 -4.5 -2 0.4 2.9 -3.7 85.4 43.3 "Real_Data" "RMF"
"5853" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 9 -17.2 -11.1 -4.9 0.9 -14.8 76.8 63.1 "Real_Data" "RMF"
"5854" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 10 -20.6 -17.2 -13.8 0.2 -21.1 71.4 51 "Real_Data" "RMF"
"5855" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 11 -17.4 -8.6 0.2 6.6 -10.1 84.4 69.9 "Real_Data" "RMF"
"5856" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 12 -21.4 -13.8 -6.2 3.3 -15.4 81.6 69.4 "Real_Data" "RMF"
"5857" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 13 -28.9 -22.2 -15.5 0 -26 69.8 82.6 "Real_Data" "RMF"
"5858" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 14 -24.6 -17.9 -11.2 0.4 -19.9 76.5 69.2 "Real_Data" "RMF"
"5859" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 15 -24.7 -20.3 -16 0.2 -23.3 70.8 60.3 "Real_Data" "RMF"
"5860" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 16 -31.3 -26.5 -21.6 0.1 -30.1 66.6 63.5 "Real_Data" "RMF"
"5861" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 17 -31.6 -17.9 -4.1 3.3 -20.5 73.8 78.3 "Real_Data" "RMF"
"5862" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 18 -5.7 -3.9 -2.1 0.8 -8.1 74.6 43 "Real_Data" "RMF"
"5863" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 19 -20.3 -13.1 -5.9 0.9 -15.4 77.5 74.2 "Real_Data" "RMF"
"5864" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 20 -26.2 -21.1 -16.1 0 -26.6 65.6 81.2 "Real_Data" "RMF"
"5865" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 21 -24.8 -15.8 -6.8 0.7 -18.2 75 79.6 "Real_Data" "RMF"
"5866" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 22 -7.4 -5 -2.5 1 -8.1 84.4 50 "Real_Data" "RMF"
"5867" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 23 -21.6 -12.7 -3.8 1.7 -11.5 79.9 81.1 "Real_Data" "RMF"
"5868" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 24 -28.1 -22.7 -17.3 0 -27.4 67.2 87.6 "Real_Data" "RMF"
"5869" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 25 -31.3 -25.6 -20 0.1 -30.5 65.5 74.8 "Real_Data" "RMF"
"5870" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 26 -31.9 -23.1 -14.3 0 -27.4 63.7 104.1 "Real_Data" "RMF"
"5871" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 27 -19.6 -15.5 -11.4 0.8 -19.8 68.8 66.8 "Real_Data" "RMF"
"5872" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 28 -29.2 -23.6 -18 0.1 -27 67.6 77.3 "Real_Data" "RMF"
"5873" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 29 -34.6 -25.6 -16.7 0 -30.5 63.7 109.2 "Real_Data" "RMF"
"5874" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 30 -28.2 -21.4 -14.6 0.3 -26.5 63 84.7 "Real_Data" "RMF"
"5875" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 1 31 -23.2 -18.5 -13.8 0.8 -23.2 67.3 74.7 "Real_Data" "RMF"
"5876" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 1 -16.1 -11.6 -7.2 2.2 -13.6 81.5 73 "Real_Data" "RMF"
"5877" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 2 -20.2 -15.5 -10.8 3.1 -16.2 85.2 76.2 "Real_Data" "RMF"
"5878" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 3 -27.8 -23.1 -18.4 0.1 -27 65.5 76.7 "Real_Data" "RMF"
"5879" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 4 -32.3 -28.6 -24.9 0.5 -33.3 60.9 69.4 "Real_Data" "RMF"
"5880" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 5 -27.1 -22.4 -17.6 0.2 -28.6 59 78.7 "Real_Data" "RMF"
"5881" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 6 -26.4 -21.1 -15.7 0.1 -28.5 54.2 84.3 "Real_Data" "RMF"
"5882" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 7 -22.2 -18.8 -15.3 0.7 -23.9 64.6 68.5 "Real_Data" "RMF"
"5883" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 8 -19.2 -17.2 -15.2 1 -22.9 63.8 54.3 "Real_Data" "RMF"
"5884" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 9 -18.9 -16 -13.1 0.3 -21.1 68 65.1 "Real_Data" "RMF"
"5885" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 10 -21.8 -17.5 -13.3 0.1 -23.4 61.4 81.6 "Real_Data" "RMF"
"5886" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 11 -23.2 -15.9 -8.6 0.3 -20.6 67.6 102.2 "Real_Data" "RMF"
"5887" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 12 -31.9 -25.8 -19.7 0 -30.7 59 121.3 "Real_Data" "RMF"
"5888" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 13 -36.2 -26.7 -17.1 0.1 -33.3 56.5 111.5 "Real_Data" "RMF"
"5889" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 14 -32.5 -25 -17.5 0.1 -31.4 54.3 107.3 "Real_Data" "RMF"
"5890" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 15 -27.8 -21.6 -15.4 0.3 -26.4 63.5 101.9 "Real_Data" "RMF"
"5891" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 16 -21.4 -11.5 -1.6 0.6 -17.8 60.6 116.4 "Real_Data" "RMF"
"5892" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 17 -22.5 -15 -7.4 1.2 -14.9 77 110.6 "Real_Data" "RMF"
"5893" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 18 -30.1 -23.7 -17.3 0 -29.3 58.7 133.2 "Real_Data" "RMF"
"5894" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 19 -30.8 -21.6 -12.4 5.5 -24.7 69.8 120.4 "Real_Data" "RMF"
"5895" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 20 -19.1 -13.7 -8.4 4.5 -14.5 82.7 102.2 "Real_Data" "RMF"
"5896" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 21 -23.9 -15.8 -7.8 2 -17.7 77.3 120.1 "Real_Data" "RMF"
"5897" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 22 -20.5 -14.6 -8.7 8 -15.1 75.7 110.3 "Real_Data" "RMF"
"5898" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 23 -25.6 -18.9 -12.3 0 -25.1 60.4 146.6 "Real_Data" "RMF"
"5899" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 24 -25.9 -17.2 -8.5 0.1 -24.8 54.9 128.9 "Real_Data" "RMF"
"5900" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 25 -24.2 -14.7 -5.1 0.1 -23.4 48.8 133.2 "Real_Data" "RMF"
"5901" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 26 -18.1 -10.6 -3.1 0 -21.6 42 157.8 "Real_Data" "RMF"
"5902" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 27 -21.7 -12.1 -2.6 0 -21.4 48.5 170.7 "Real_Data" "RMF"
"5903" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 2 28 -21.9 -12.6 -3.2 0 -21.3 50.5 172.3 "Real_Data" "RMF"
"5904" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 1 -23.5 -14 -4.5 0.1 -21.7 49.7 139.1 "Real_Data" "RMF"
"5905" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 2 -12.6 -10 -7.5 19.9 -15.1 69.1 77.6 "Real_Data" "RMF"
"5906" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 3 -10.7 -7.2 -3.8 1.8 -10 82.1 92.2 "Real_Data" "RMF"
"5907" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 4 -16.9 -10.8 -4.8 1.8 -14.3 71.8 125.8 "Real_Data" "RMF"
"5908" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 5 -28.2 -18.5 -8.8 1.2 -25.6 61.8 150 "Real_Data" "RMF"
"5909" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 6 -31.7 -23.3 -14.9 0.1 -32.2 48.6 145.9 "Real_Data" "RMF"
"5910" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 7 -30.5 -21.7 -12.8 0 -26.9 57.8 187.4 "Real_Data" "RMF"
"5911" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 8 -28 -21 -13.9 0.2 -28.6 52.6 138.9 "Real_Data" "RMF"
"5912" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 9 -15.8 -7.1 1.5 0.3 -12.9 64.9 148.9 "Real_Data" "RMF"
"5913" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 10 -9 -3.4 2.3 1.5 -5.4 74.3 122.4 "Real_Data" "RMF"
"5914" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 11 -15.3 -4.1 7.2 1 -9.8 63.9 161.1 "Real_Data" "RMF"
"5915" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 12 -3.8 -0.6 2.5 1.5 -5 74.7 88.5 "Real_Data" "RMF"
"5916" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 13 -1.4 6.3 14 1.6 0.6 74.6 143.3 "Real_Data" "RMF"
"5917" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 14 -14.3 -3.8 6.8 0.4 -6.5 59.9 163.2 "Real_Data" "RMF"
"5918" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 15 -19.7 -13.9 -8.2 0 -23.3 48.5 164.2 "Real_Data" "RMF"
"5919" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 16 -20.5 -11.5 -2.5 0 -21.6 46.5 205.8 "Real_Data" "RMF"
"5920" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 17 -19.5 -10.1 -0.7 0 -21 40.1 210.2 "Real_Data" "RMF"
"5921" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 18 -14.7 -8.9 -3.1 0.1 -18.2 47.4 135.5 "Real_Data" "RMF"
"5922" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 19 -20.4 -9.5 1.4 4.9 -12.3 73.2 176.7 "Real_Data" "RMF"
"5923" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 20 -25.3 -16.8 -8.3 0.1 -25.3 51 166.8 "Real_Data" "RMF"
"5924" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 21 -10.3 -1.9 6.4 3.4 -12.7 50.7 166.2 "Real_Data" "RMF"
"5925" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 22 -3.1 1 5 5.2 -1.6 79.5 111.2 "Real_Data" "RMF"
"5926" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 23 -7.7 -0.9 5.8 0 -8.3 59.9 193.7 "Real_Data" "RMF"
"5927" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 24 -1.7 3.9 9.6 0.5 -3.2 66.3 139.7 "Real_Data" "RMF"
"5928" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 25 -0.3 5.8 12 8.3 0.1 77.6 146.7 "Real_Data" "RMF"
"5929" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 26 2.9 6.4 9.9 2.8 4.5 91 105 "Real_Data" "RMF"
"5930" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 27 -3.9 2.1 8.1 0.4 0.4 77.5 149.7 "Real_Data" "RMF"
"5931" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 28 -8.8 -2.3 4.2 0 -13.5 46.8 205.6 "Real_Data" "RMF"
"5932" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 29 -8.1 0.4 9 1.1 -12.2 39.6 185.8 "Real_Data" "RMF"
"5933" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 30 -6.3 -3.2 0 0.6 -7.7 63.6 108.9 "Real_Data" "RMF"
"5934" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 3 31 -8.1 1.5 11.1 0 -10.2 51.9 252.5 "Real_Data" "RMF"
"5935" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 1 -2.3 1.8 5.9 3.8 -4 69.8 128.6 "Real_Data" "RMF"
"5936" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 2 -0.7 2.1 4.8 9.1 2.1 95 100.3 "Real_Data" "RMF"
"5937" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 3 -1.9 -0.4 1.2 0.5 -2.5 87.1 75.4 "Real_Data" "RMF"
"5938" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 4 -10.6 -5.8 -1 24.6 -6.1 88.7 152.9 "Real_Data" "RMF"
"5939" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 5 -14.8 -12.4 -10.1 4.2 -15.5 77.7 102.7 "Real_Data" "RMF"
"5940" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 6 -15.7 -13.5 -11.3 6.2 -16.9 75.3 102.3 "Real_Data" "RMF"
"5941" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 7 -12.6 -7.8 -3 4.9 -10.6 81.6 166.3 "Real_Data" "RMF"
"5942" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 8 -11.6 -7.6 -3.6 0.8 -11.5 76.4 152.5 "Real_Data" "RMF"
"5943" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 9 -10.8 -6.2 -1.6 0.2 -10.1 75.4 168.3 "Real_Data" "RMF"
"5944" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 10 -11 -5.6 -0.1 0.6 -10.2 68.5 189.2 "Real_Data" "RMF"
"5945" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 11 -12.2 -5 2.3 0 -10 63.1 272.7 "Real_Data" "RMF"
"5946" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 12 -2.6 -1.1 0.4 14.9 -4.3 80 89.7 "Real_Data" "RMF"
"5947" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 13 -2.7 -0.5 1.7 3.2 -2.6 88.6 113.2 "Real_Data" "RMF"
"5948" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 14 -4.7 0.1 4.9 0 -5.5 68.6 237.8 "Real_Data" "RMF"
"5949" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 15 -5 0 5 0.1 -5.1 68.2 194.4 "Real_Data" "RMF"
"5950" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 16 -2.8 3 8.7 0.2 -4.4 59.7 211.9 "Real_Data" "RMF"
"5951" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 17 -0.5 5.4 11.2 0.1 -1.9 62.6 212.8 "Real_Data" "RMF"
"5952" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 18 1.4 7.9 14.4 0 -1.5 57.3 287.3 "Real_Data" "RMF"
"5953" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 19 -1.3 8.2 17.7 0 -5.1 45.4 318.2 "Real_Data" "RMF"
"5954" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 20 -1.5 8.7 18.8 0 -4.5 42 321.9 "Real_Data" "RMF"
"5955" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 21 -1.2 10 21.2 0.1 -1.7 46.3 251.7 "Real_Data" "RMF"
"5956" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 22 9 17.3 25.6 0.2 3.8 43.2 237.5 "Real_Data" "RMF"
"5957" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 23 0.9 7.3 13.7 9.6 3.8 79.6 220.4 "Real_Data" "RMF"
"5958" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 24 -2.7 3.9 10.6 0.1 -5.8 56.5 230.8 "Real_Data" "RMF"
"5959" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 25 -5.1 3.7 12.4 0 -8.9 45 323.4 "Real_Data" "RMF"
"5960" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 26 -2.3 7.7 17.7 0.1 -6.3 41.5 256.8 "Real_Data" "RMF"
"5961" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 27 2 8.2 14.4 1.8 1.9 67.1 219.3 "Real_Data" "RMF"
"5962" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 28 -0.5 9.6 19.7 0.1 2.4 63.7 253.8 "Real_Data" "RMF"
"5963" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 29 1.9 10.5 19.1 4.1 4.2 68.4 243.3 "Real_Data" "RMF"
"5964" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 4 30 -0.6 5.3 11.3 1.2 -1.3 64.2 218.3 "Real_Data" "RMF"
"5965" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 1 -1.6 6 13.7 0 -3.7 54.1 313.5 "Real_Data" "RMF"
"5966" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 2 -0.2 6.4 13 0 -6.4 42.8 295.7 "Real_Data" "RMF"
"5967" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 3 -3.6 6.6 16.8 0 -4.9 45.8 338.8 "Real_Data" "RMF"
"5968" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 4 1.2 8.5 15.8 0 -3.7 44.6 303.4 "Real_Data" "RMF"
"5969" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 5 -0.1 7.6 15.3 0 -6.4 40.1 310.8 "Real_Data" "RMF"
"5970" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 6 -2.2 9.3 20.7 0 -5.8 36.5 346.9 "Real_Data" "RMF"
"5971" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 7 6 14.8 23.7 0 -4.3 29.2 322.3 "Real_Data" "RMF"
"5972" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 8 7.5 16.4 25.4 3.5 5 49.6 241.4 "Real_Data" "RMF"
"5973" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 9 5.5 17 28.6 0 3 42.6 337.7 "Real_Data" "RMF"
"5974" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 10 9.6 19.5 29.3 0 7.1 48.5 316.3 "Real_Data" "RMF"
"5975" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 11 -0.5 5.6 11.7 0 -3.4 54 261.2 "Real_Data" "RMF"
"5976" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 12 -2.4 5.1 12.5 0 -7.6 44.5 293.9 "Real_Data" "RMF"
"5977" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 13 -1.5 9.8 21.1 0 -3.6 41.7 342.4 "Real_Data" "RMF"
"5978" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 14 5.4 10 14.6 10.4 2.7 65.6 160.5 "Real_Data" "RMF"
"5979" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 15 4.9 6.9 8.9 1.7 3 75.9 91.4 "Real_Data" "RMF"
"5980" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 16 2.3 8.7 15.1 0 -5.6 39.1 266.7 "Real_Data" "RMF"
"5981" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 17 -0.1 9.6 19.3 0 -6 35.6 330.6 "Real_Data" "RMF"
"5982" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 18 1.5 12.7 24 0.1 -1.9 36.9 264.8 "Real_Data" "RMF"
"5983" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 19 -2.4 1 4.5 5.1 -3.6 74 134.1 "Real_Data" "RMF"
"5984" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 20 -4.8 3.1 11 0.4 -6.3 55.3 235.8 "Real_Data" "RMF"
"5985" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 21 -4.4 5 14.3 0 -7.7 40.2 334.3 "Real_Data" "RMF"
"5986" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 22 6.7 15 23.2 1.2 2.3 48.1 237.2 "Real_Data" "RMF"
"5987" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 23 11.8 21.3 30.8 0 8.3 43.5 317.5 "Real_Data" "RMF"
"5988" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 24 17.3 24 30.7 0 11.1 44.3 259.4 "Real_Data" "RMF"
"5989" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 25 9.8 15.9 22 0 5.4 46.7 254.1 "Real_Data" "RMF"
"5990" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 26 6.6 12.3 18 0 2.7 54.8 246.9 "Real_Data" "RMF"
"5991" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 27 8.7 13.1 17.6 12.2 6.7 72.3 158 "Real_Data" "RMF"
"5992" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 28 6.6 13 19.3 0.2 5.5 68.1 206 "Real_Data" "RMF"
"5993" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 29 4.3 14.6 24.9 7.3 8.3 66.7 255.6 "Real_Data" "RMF"
"5994" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 30 13.6 15.4 17.3 10.8 13.1 86.2 81.9 "Real_Data" "RMF"
"5995" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 5 31 14.2 19.3 24.4 6.7 15.2 83.8 168 "Real_Data" "RMF"
"5996" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 1 11 14.5 17.9 4.4 11.7 87.4 129.6 "Real_Data" "RMF"
"5997" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 2 10.9 17.1 23.3 0.2 12.6 79.4 198.9 "Real_Data" "RMF"
"5998" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 3 14.7 18.8 22.9 21.9 15.6 86.3 145.1 "Real_Data" "RMF"
"5999" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 4 2.5 9.8 17 14.2 9.1 87.3 224.2 "Real_Data" "RMF"
"6000" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 5 0.3 4.8 9.3 0.4 -0.6 71.6 175.5 "Real_Data" "RMF"
"6001" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 6 -1.5 8 17.4 0.1 0.9 61.1 264.9 "Real_Data" "RMF"
"6002" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 7 9.3 14.5 19.7 11.5 9.5 80.8 172.4 "Real_Data" "RMF"
"6003" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 8 10 18.7 27.4 1.5 12.4 65.1 229.6 "Real_Data" "RMF"
"6004" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 9 5.8 15.1 24.3 0 6.1 55.1 327.1 "Real_Data" "RMF"
"6005" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 10 9.1 18.1 27 0 8.7 55.8 317.6 "Real_Data" "RMF"
"6006" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 11 10.1 19.8 29.5 0.1 10 53.6 241.6 "Real_Data" "RMF"
"6007" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 12 12.2 22 31.8 0 12.1 55.2 319.5 "Real_Data" "RMF"
"6008" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 13 14.7 24.2 33.8 0 14.4 56.3 309.1 "Real_Data" "RMF"
"6009" "RMF_N06" 48.30894 -81.2504283333 321 0 2007 6 14 16.7 25.3 33.9 0.5 14.9 56.1 219.4 "Real_Data" "RMF"
